Membership_Id,Check_In_Date,Check_In_Time,Check_Out_Time
"X377L","2018-03-07 00:00:00,000","1020","1165"
"X377L","2017-04-19 00:00:00,000","372","410"
"X377L","2017-03-12 00:00:00,000","148","852"
"X377L","2017-10-11 00:00:00,000","305","1071"
"X377L","2017-04-16 00:00:00,000","5","182"
"X377L","2018-02-15 00:00:00,000","465","694"
"X377L","2018-03-15 00:00:00,000","784","1066"
"X377L","2017-10-25 00:00:00,000","545","760"
"X377L","2017-05-03 00:00:00,000","725","845"
"X377L","2017-07-30 00:00:00,000","276","788"
"X377L","2017-07-05 00:00:00,000","290","562"
"X377L","2017-01-17 00:00:00,000","830","1070"
"X377L","2017-10-31 00:00:00,000","16","28"
"X377L","2017-05-01 00:00:00,000","996","1072"
"X377L","2017-05-13 00:00:00,000","475","631"
"X377L","2017-02-26 00:00:00,000","684","964"
"X377L","2017-10-31 00:00:00,000","1144","1191"
"X377L","2017-07-09 00:00:00,000","218","360"
"X377L","2018-01-14 00:00:00,000","708","745"
"X377L","2018-04-04 00:00:00,000","674","867"
"X377L","2018-03-10 00:00:00,000","942","1084"
"X377L","2017-02-27 00:00:00,000","887","1138"
"RXP8M","2017-10-24 00:00:00,000","737","1101"
"RXP8M","2017-10-02 00:00:00,000","566","831"
"RXP8M","2017-10-13 00:00:00,000","368","1031"
"RXP8M","2018-04-19 00:00:00,000","874","1128"
"RXP8M","2017-01-27 00:00:00,000","1111","1172"
"RXP8M","2017-09-02 00:00:00,000","955","1101"
"RXP8M","2017-04-11 00:00:00,000","863","921"
"RXP8M","2018-01-12 00:00:00,000","20","700"
"RXP8M","2017-10-16 00:00:00,000","942","1059"
"RXP8M","2017-01-20 00:00:00,000","464","1039"
"RXP8M","2018-02-13 00:00:00,000","1046","1066"
"RXP8M","2017-09-09 00:00:00,000","850","1197"
"RXP8M","2018-03-25 00:00:00,000","1062","1154"
"RXP8M","2018-01-31 00:00:00,000","847","1015"
"RXP8M","2017-01-25 00:00:00,000","74","267"
"RXP8M","2017-01-25 00:00:00,000","803","981"
"RXP8M","2018-03-30 00:00:00,000","943","1004"
"RXP8M","2017-07-13 00:00:00,000","266","291"
"RXP8M","2017-08-01 00:00:00,000","1162","1165"
"RXP8M","2017-07-03 00:00:00,000","933","1018"
"7OG72","2018-02-22 00:00:00,000","420","749"
"7OG72","2017-06-28 00:00:00,000","362","997"
"7OG72","2017-03-07 00:00:00,000","527","591"
"7OG72","2017-04-19 00:00:00,000","334","910"
"7OG72","2017-12-19 00:00:00,000","478","1086"
"7OG72","2018-04-10 00:00:00,000","393","462"
"7OG72","2018-02-12 00:00:00,000","924","987"
"7OG72","2018-04-23 00:00:00,000","140","768"
"7OG72","2017-03-08 00:00:00,000","500","1173"
"7OG72","2017-01-21 00:00:00,000","287","723"
"7OG72","2017-09-13 00:00:00,000","100","669"
"7OG72","2017-09-29 00:00:00,000","816","1160"
"7OG72","2018-04-16 00:00:00,000","849","924"
"66Z13","2017-05-18 00:00:00,000","33","1155"
"66Z13","2017-02-27 00:00:00,000","707","1159"
"66Z13","2017-02-19 00:00:00,000","1051","1125"
"66Z13","2017-05-11 00:00:00,000","1148","1157"
"66Z13","2017-01-23 00:00:00,000","61","769"
"66Z13","2017-04-13 00:00:00,000","90","1090"
"66Z13","2017-09-09 00:00:00,000","290","474"
"66Z13","2018-03-21 00:00:00,000","775","973"
"66Z13","2017-12-31 00:00:00,000","262","696"
"66Z13","2018-04-05 00:00:00,000","1077","1156"
"66Z13","2017-01-23 00:00:00,000","911","1031"
"66Z13","2018-04-26 00:00:00,000","606","963"
"66Z13","2017-01-30 00:00:00,000","1058","1120"
"66Z13","2017-11-16 00:00:00,000","630","1188"
"66Z13","2017-03-24 00:00:00,000","628","662"
"66Z13","2018-04-16 00:00:00,000","21","602"
"66Z13","2018-01-17 00:00:00,000","883","883"
"66Z13","2017-03-07 00:00:00,000","256","732"
"CZ1H8","2017-05-01 00:00:00,000","919","1038"
"CZ1H8","2017-09-05 00:00:00,000","681","1055"
"CZ1H8","2017-11-16 00:00:00,000","557","730"
"CZ1H8","2017-01-04 00:00:00,000","493","1096"
"CZ1H8","2017-02-20 00:00:00,000","997","1019"
"CZ1H8","2017-03-17 00:00:00,000","380","1016"
"CZ1H8","2017-06-20 00:00:00,000","218","740"
"CZ1H8","2017-09-29 00:00:00,000","564","1145"
"CZ1H8","2017-01-17 00:00:00,000","1149","1191"
"CZ1H8","2017-10-23 00:00:00,000","496","1072"
"CZ1H8","2017-06-20 00:00:00,000","647","765"
"CZ1H8","2017-09-22 00:00:00,000","1123","1152"
"CZ1H8","2017-10-17 00:00:00,000","637","1102"
"CZ1H8","2017-09-27 00:00:00,000","161","238"
"CZ1H8","2017-10-11 00:00:00,000","309","494"
"CZ1H8","2018-02-20 00:00:00,000","294","646"
"CZ1H8","2017-08-28 00:00:00,000","916","1091"
"7U8WH","2017-05-25 00:00:00,000","302","524"
"7U8WH","2017-07-21 00:00:00,000","587","837"
"7U8WH","2017-11-28 00:00:00,000","789","1086"
"7U8WH","2018-01-14 00:00:00,000","186","664"
"7U8WH","2017-01-25 00:00:00,000","1149","1151"
"7U8WH","2018-03-06 00:00:00,000","425","1198"
"5VE7U","2018-04-19 00:00:00,000","55","1070"
"5VE7U","2017-01-09 00:00:00,000","898","915"
"5VE7U","2017-03-13 00:00:00,000","582","880"
"5VE7U","2018-03-21 00:00:00,000","657","1010"
"5VE7U","2017-09-26 00:00:00,000","189","299"
"5VE7U","2017-11-15 00:00:00,000","543","593"
"5VE7U","2017-07-27 00:00:00,000","694","1048"
"5VE7U","2018-03-29 00:00:00,000","53","616"
"5VE7U","2017-11-30 00:00:00,000","859","1074"
"5VE7U","2017-01-27 00:00:00,000","489","1192"
"5VE7U","2017-02-09 00:00:00,000","1162","1169"
"5VE7U","2017-08-28 00:00:00,000","580","1035"
"5VE7U","2017-06-22 00:00:00,000","271","717"
"5VE7U","2018-04-17 00:00:00,000","1064","1102"
"5VE7U","2017-07-14 00:00:00,000","748","1032"
"5VE7U","2018-02-21 00:00:00,000","122","508"
"5VE7U","2018-03-17 00:00:00,000","1136","1173"
"5VE7U","2017-09-30 00:00:00,000","968","1164"
"5VE7U","2018-03-05 00:00:00,000","621","901"
"5VE7U","2018-01-03 00:00:00,000","462","661"
"5VE7U","2017-04-16 00:00:00,000","870","940"
"5VE7U","2017-07-30 00:00:00,000","240","1033"
"5VE7U","2017-02-01 00:00:00,000","479","1188"
"5VE7U","2018-03-15 00:00:00,000","356","812"
"5VE7U","2017-06-22 00:00:00,000","341","465"
"5VE7U","2017-05-22 00:00:00,000","549","896"
"5VE7U","2018-04-12 00:00:00,000","602","735"
"5VE7U","2018-01-18 00:00:00,000","924","1059"
"5VE7U","2018-02-14 00:00:00,000","325","1005"
"5VE7U","2017-11-22 00:00:00,000","761","1160"
"3DC24","2017-12-29 00:00:00,000","387","1065"
"3DC24","2017-11-04 00:00:00,000","446","1079"
"3DC24","2017-04-19 00:00:00,000","329","568"
"3DC24","2017-11-08 00:00:00,000","959","1184"
"3DC24","2017-08-29 00:00:00,000","1162","1177"
"3DC24","2017-06-03 00:00:00,000","178","1030"
"3DC24","2017-01-12 00:00:00,000","1132","1138"
"3DC24","2017-10-04 00:00:00,000","379","514"
"3DC24","2018-02-19 00:00:00,000","307","1096"
"3DC24","2017-08-31 00:00:00,000","812","818"
"3DC24","2017-10-06 00:00:00,000","523","1143"
"3DC24","2017-03-29 00:00:00,000","372","721"
"3DC24","2017-05-17 00:00:00,000","301","601"
"3DC24","2017-05-06 00:00:00,000","1154","1168"
"3DC24","2018-02-22 00:00:00,000","74","194"
"3DC24","2017-12-20 00:00:00,000","871","1196"
"3DC24","2017-10-02 00:00:00,000","637","651"
"6LSTG","2018-01-09 00:00:00,000","399","515"
"6LSTG","2017-12-26 00:00:00,000","412","627"
"6LSTG","2017-09-02 00:00:00,000","365","935"
"6LSTG","2017-10-28 00:00:00,000","656","1115"
"6LSTG","2017-04-08 00:00:00,000","217","226"
"6LSTG","2017-07-08 00:00:00,000","717","942"
"6LSTG","2017-03-12 00:00:00,000","857","872"
"6LSTG","2018-02-06 00:00:00,000","109","257"
"6LSTG","2017-05-07 00:00:00,000","803","1159"
"6LSTG","2017-11-23 00:00:00,000","562","1071"
"6LSTG","2018-03-18 00:00:00,000","153","794"
"551F6","2017-12-13 00:00:00,000","208","1163"
"551F6","2018-02-24 00:00:00,000","556","1134"
"551F6","2018-02-26 00:00:00,000","448","1037"
"551F6","2017-01-23 00:00:00,000","1198","1199"
"551F6","2017-12-29 00:00:00,000","190","1174"
"551F6","2017-12-23 00:00:00,000","638","1036"
"551F6","2017-03-28 00:00:00,000","389","857"
"551F6","2017-09-19 00:00:00,000","410","463"
"551F6","2017-05-19 00:00:00,000","471","528"
"551F6","2017-07-12 00:00:00,000","920","1152"
"551F6","2018-01-27 00:00:00,000","311","633"
"551F6","2017-07-18 00:00:00,000","1084","1150"
"551F6","2017-05-01 00:00:00,000","788","862"
"551F6","2018-03-18 00:00:00,000","67","919"
"551F6","2018-03-04 00:00:00,000","972","1100"
"551F6","2018-01-27 00:00:00,000","158","1076"
"551F6","2017-11-21 00:00:00,000","271","756"
"551F6","2018-04-28 00:00:00,000","337","620"
"551F6","2018-02-26 00:00:00,000","111","130"
"551F6","2017-10-23 00:00:00,000","711","788"
"551F6","2017-01-05 00:00:00,000","750","1155"
"MYQ6A","2018-04-19 00:00:00,000","593","1164"
"MYQ6A","2017-03-28 00:00:00,000","1139","1174"
"MYQ6A","2017-08-17 00:00:00,000","599","951"
"MYQ6A","2018-01-04 00:00:00,000","398","909"
"MYQ6A","2017-01-31 00:00:00,000","165","685"
"MYQ6A","2017-03-21 00:00:00,000","563","861"
"MYQ6A","2017-10-14 00:00:00,000","76","937"
"MYQ6A","2017-08-06 00:00:00,000","121","445"
"MYQ6A","2017-11-21 00:00:00,000","932","1197"
"MYQ6A","2017-06-03 00:00:00,000","816","1132"
"MYQ6A","2017-08-17 00:00:00,000","1128","1170"
"MYQ6A","2018-01-23 00:00:00,000","936","1081"
"MYQ6A","2018-01-12 00:00:00,000","994","1149"
"MYQ6A","2017-12-17 00:00:00,000","441","899"
"MYQ6A","2017-08-17 00:00:00,000","272","1048"
"MYQ6A","2017-06-10 00:00:00,000","264","1191"
"MYQ6A","2017-01-23 00:00:00,000","858","893"
"MYQ6A","2018-01-24 00:00:00,000","84","341"
"MYQ6A","2017-08-04 00:00:00,000","301","781"
"MYQ6A","2018-04-11 00:00:00,000","54","718"
"MYQ6A","2017-02-07 00:00:00,000","300","1183"
"MYQ6A","2017-10-06 00:00:00,000","583","954"
"MYQ6A","2017-05-25 00:00:00,000","775","959"
"MYQ6A","2017-07-13 00:00:00,000","930","1197"
"MYQ6A","2017-01-16 00:00:00,000","385","920"
"MYQ6A","2017-03-21 00:00:00,000","609","726"
"MYQ6A","2017-02-08 00:00:00,000","371","962"
"MYQ6A","2017-05-07 00:00:00,000","816","884"
"MYQ6A","2018-03-27 00:00:00,000","325","1052"
"J5IO8","2017-10-16 00:00:00,000","192","588"
"J5IO8","2018-02-11 00:00:00,000","1007","1099"
"J5IO8","2017-01-06 00:00:00,000","15","1104"
"J5IO8","2017-01-23 00:00:00,000","505","560"
"J5IO8","2017-07-31 00:00:00,000","1014","1139"
"J5IO8","2017-08-17 00:00:00,000","486","1113"
"J5IO8","2018-03-12 00:00:00,000","280","598"
"J5IO8","2017-04-23 00:00:00,000","25","1133"
"J5IO8","2017-10-31 00:00:00,000","347","744"
"TLF67","2017-01-06 00:00:00,000","523","901"
"TLF67","2018-04-12 00:00:00,000","77","85"
"TLF67","2017-05-17 00:00:00,000","922","1007"
"TLF67","2017-08-08 00:00:00,000","214","1117"
"TLF67","2017-03-06 00:00:00,000","303","648"
"TLF67","2018-03-04 00:00:00,000","479","981"
"TLF67","2017-03-24 00:00:00,000","727","901"
"TLF67","2018-04-05 00:00:00,000","855","912"
"TLF67","2017-08-21 00:00:00,000","202","579"
"TLF67","2018-03-08 00:00:00,000","62","306"
"TLF67","2018-01-30 00:00:00,000","26","560"
"TLF67","2018-04-10 00:00:00,000","1007","1150"
"TLF67","2017-10-25 00:00:00,000","128","1141"
"TLF67","2017-05-03 00:00:00,000","460","1025"
"TLF67","2017-12-23 00:00:00,000","662","806"
"TLF67","2017-01-28 00:00:00,000","619","1028"
"TLF67","2017-05-12 00:00:00,000","457","548"
"TLF67","2017-03-25 00:00:00,000","723","805"
"TLF67","2017-02-01 00:00:00,000","314","337"
"TLF67","2017-07-12 00:00:00,000","467","650"
"TLF67","2017-06-10 00:00:00,000","565","715"
"TLF67","2017-11-14 00:00:00,000","1045","1076"
"76W33","2017-08-22 00:00:00,000","291","843"
"76W33","2017-08-04 00:00:00,000","600","886"
"76W33","2017-05-07 00:00:00,000","272","1015"
"76W33","2017-11-18 00:00:00,000","101","1086"
"76W33","2018-01-04 00:00:00,000","230","507"
"76W33","2018-04-02 00:00:00,000","750","946"
"76W33","2017-11-12 00:00:00,000","249","949"
"76W33","2017-12-05 00:00:00,000","865","1176"
"76W33","2017-09-08 00:00:00,000","960","1099"
"QN47X","2017-01-28 00:00:00,000","65","759"
"QN47X","2018-01-21 00:00:00,000","420","915"
"QN47X","2018-03-29 00:00:00,000","582","1136"
"QN47X","2017-06-02 00:00:00,000","1190","1192"
"QN47X","2017-06-06 00:00:00,000","24","371"
"QN47X","2017-03-31 00:00:00,000","635","847"
"QN47X","2017-11-14 00:00:00,000","2","85"
"QN47X","2017-05-06 00:00:00,000","1138","1158"
"QN47X","2017-09-10 00:00:00,000","96","811"
"QN47X","2017-12-02 00:00:00,000","1170","1172"
"QN47X","2017-03-02 00:00:00,000","1147","1196"
"QN47X","2017-01-26 00:00:00,000","1170","1174"
"QN47X","2017-05-14 00:00:00,000","1104","1190"
"QN47X","2017-11-25 00:00:00,000","1159","1185"
"QN47X","2017-02-27 00:00:00,000","373","1003"
"QN47X","2017-03-16 00:00:00,000","130","922"
"QN47X","2018-02-08 00:00:00,000","1062","1126"
"QN47X","2017-06-01 00:00:00,000","959","1115"
"QN47X","2017-03-19 00:00:00,000","1063","1106"
"QN47X","2018-01-16 00:00:00,000","1081","1162"
"QN47X","2017-07-21 00:00:00,000","1039","1105"
"QN47X","2018-04-05 00:00:00,000","24","947"
"QN47X","2017-03-09 00:00:00,000","700","826"
"V5M14","2018-01-26 00:00:00,000","507","879"
"V5M14","2018-01-30 00:00:00,000","726","1109"
"V5M14","2017-01-24 00:00:00,000","6","39"
"V5M14","2017-08-29 00:00:00,000","383","1086"
"V5M14","2018-01-05 00:00:00,000","1072","1199"
"V5M14","2018-01-12 00:00:00,000","773","795"
"V5M14","2017-08-14 00:00:00,000","290","1006"
"77Q7L","2017-07-02 00:00:00,000","517","712"
"77Q7L","2017-09-21 00:00:00,000","7","475"
"77Q7L","2017-12-26 00:00:00,000","703","945"
"77Q7L","2017-04-15 00:00:00,000","784","807"
"77Q7L","2018-01-29 00:00:00,000","1110","1144"
"77Q7L","2017-07-28 00:00:00,000","311","507"
"MZQ3U","2018-03-03 00:00:00,000","948","960"
"MZQ3U","2017-07-12 00:00:00,000","63","383"
"MZQ3U","2017-10-27 00:00:00,000","949","1139"
"MZQ3U","2017-12-20 00:00:00,000","113","989"
"MZQ3U","2017-04-28 00:00:00,000","263","1178"
"MZQ3U","2017-03-06 00:00:00,000","701","722"
"MZQ3U","2017-12-23 00:00:00,000","1163","1170"
"MZQ3U","2018-04-12 00:00:00,000","240","1053"
"MZQ3U","2017-09-22 00:00:00,000","1187","1199"
"MZQ3U","2017-02-24 00:00:00,000","406","559"
"MZQ3U","2017-12-03 00:00:00,000","877","943"
"MZQ3U","2017-01-09 00:00:00,000","964","1191"
"MZQ3U","2017-10-04 00:00:00,000","249","1061"
"MZQ3U","2018-04-25 00:00:00,000","817","1039"
"MZQ3U","2018-04-24 00:00:00,000","857","1166"
"MZQ3U","2017-12-13 00:00:00,000","897","921"
"MZQ3U","2018-01-02 00:00:00,000","489","580"
"MZQ3U","2017-09-12 00:00:00,000","257","442"
"MZQ3U","2017-01-07 00:00:00,000","38","974"
"MZQ3U","2018-02-18 00:00:00,000","22","342"
"MZQ3U","2017-11-09 00:00:00,000","421","477"
"MZQ3U","2017-02-08 00:00:00,000","50","1115"
"MZQ3U","2017-08-24 00:00:00,000","90","602"
"MZQ3U","2018-03-15 00:00:00,000","1012","1049"
"MZQ3U","2017-02-22 00:00:00,000","726","1179"
"72B16","2017-04-18 00:00:00,000","184","450"
"72B16","2018-01-14 00:00:00,000","973","1050"
"72B16","2017-05-14 00:00:00,000","984","1067"
"72B16","2018-04-02 00:00:00,000","86","1077"
"72B16","2017-08-29 00:00:00,000","81","435"
"72B16","2018-01-18 00:00:00,000","46","57"
"72B16","2017-02-19 00:00:00,000","706","787"
"72B16","2017-12-21 00:00:00,000","620","1061"
"72B16","2017-06-19 00:00:00,000","156","175"
"72B16","2017-11-23 00:00:00,000","589","934"
"72B16","2018-04-06 00:00:00,000","728","837"
"72B16","2017-08-29 00:00:00,000","1081","1189"
"4K76L","2018-03-20 00:00:00,000","515","836"
"4K76L","2017-08-31 00:00:00,000","890","1014"
"4K76L","2017-10-27 00:00:00,000","501","800"
"4K76L","2017-08-29 00:00:00,000","1154","1176"
"4K76L","2017-11-22 00:00:00,000","293","740"
"4K76L","2017-02-21 00:00:00,000","432","771"
"4K76L","2017-12-22 00:00:00,000","344","1184"
"4K76L","2017-05-13 00:00:00,000","270","405"
"4K76L","2017-10-03 00:00:00,000","743","1171"
"4K76L","2017-05-18 00:00:00,000","581","1187"
"4K76L","2017-05-04 00:00:00,000","347","948"
"4K76L","2017-08-04 00:00:00,000","341","647"
"4K76L","2017-05-25 00:00:00,000","1162","1180"
"4K76L","2017-10-01 00:00:00,000","20","603"
"4K76L","2017-04-24 00:00:00,000","965","1095"
"5VK83","2017-01-03 00:00:00,000","939","1084"
"5VK83","2017-07-22 00:00:00,000","478","865"
"5VK83","2018-03-10 00:00:00,000","1063","1159"
"5VK83","2017-07-30 00:00:00,000","1118","1182"
"5VK83","2017-07-29 00:00:00,000","616","746"
"5VK83","2017-12-27 00:00:00,000","198","1069"
"5VK83","2017-03-22 00:00:00,000","921","924"
"5VK83","2017-07-17 00:00:00,000","151","771"
"5VK83","2017-11-04 00:00:00,000","272","924"
"5VK83","2017-09-02 00:00:00,000","104","682"
"5VK83","2017-01-16 00:00:00,000","688","729"
"5VK83","2017-04-15 00:00:00,000","938","1139"
"5VK83","2017-04-29 00:00:00,000","542","1012"
"5VK83","2017-06-09 00:00:00,000","917","1122"
"5VK83","2017-08-04 00:00:00,000","949","1047"
"5VK83","2017-04-17 00:00:00,000","177","989"
"5VK83","2018-03-07 00:00:00,000","727","1163"
"5VK83","2017-07-07 00:00:00,000","535","817"
"5VK83","2017-10-28 00:00:00,000","321","383"
"S702J","2017-01-18 00:00:00,000","98","602"
"S702J","2017-01-14 00:00:00,000","966","1163"
"S702J","2017-09-25 00:00:00,000","483","1094"
"S702J","2017-12-25 00:00:00,000","474","977"
"S702J","2017-06-20 00:00:00,000","273","500"
"S702J","2018-02-07 00:00:00,000","74","699"
"S702J","2017-06-15 00:00:00,000","158","399"
"S702J","2017-10-20 00:00:00,000","982","1133"
"S702J","2018-04-09 00:00:00,000","382","774"
"S702J","2018-01-27 00:00:00,000","416","908"
"S702J","2018-01-06 00:00:00,000","589","737"
"S702J","2017-06-07 00:00:00,000","115","466"
"S702J","2017-07-12 00:00:00,000","866","881"
"S702J","2017-07-15 00:00:00,000","971","1180"
"S702J","2017-05-27 00:00:00,000","334","1188"
"S702J","2018-02-12 00:00:00,000","848","965"
"S702J","2017-08-01 00:00:00,000","224","779"
"S702J","2018-02-09 00:00:00,000","285","746"
"S702J","2017-04-18 00:00:00,000","1180","1200"
"S702J","2017-05-16 00:00:00,000","974","1200"
"S702J","2017-08-16 00:00:00,000","973","1128"
"S702J","2017-07-26 00:00:00,000","1114","1139"
"S702J","2017-02-06 00:00:00,000","821","1097"
"S702J","2018-04-02 00:00:00,000","43","821"
"S702J","2017-03-02 00:00:00,000","445","1127"
"S702J","2018-02-25 00:00:00,000","424","956"
"S702J","2018-01-07 00:00:00,000","830","1198"
"S702J","2017-07-24 00:00:00,000","318","737"
"S702J","2018-03-03 00:00:00,000","117","994"
"S702J","2017-02-06 00:00:00,000","791","894"
"X1IYH","2017-06-03 00:00:00,000","330","1124"
"X1IYH","2017-10-24 00:00:00,000","983","1156"
"X1IYH","2018-01-26 00:00:00,000","774","1058"
"X1IYH","2018-02-01 00:00:00,000","756","1058"
"X1IYH","2018-02-02 00:00:00,000","402","947"
"X1IYH","2017-09-07 00:00:00,000","151","900"
"X1IYH","2017-06-10 00:00:00,000","824","1102"
"X1IYH","2017-10-23 00:00:00,000","1144","1171"
"X1IYH","2017-03-04 00:00:00,000","1153","1157"
"X1IYH","2017-07-25 00:00:00,000","345","1198"
"X1IYH","2017-10-02 00:00:00,000","26","392"
"X1IYH","2018-01-13 00:00:00,000","414","760"
"X1IYH","2017-10-15 00:00:00,000","12","881"
"X1IYH","2017-07-13 00:00:00,000","1194","1198"
"X1IYH","2017-05-16 00:00:00,000","702","1068"
"X1IYH","2017-05-26 00:00:00,000","169","586"
"X1IYH","2018-02-14 00:00:00,000","985","1089"
"X1IYH","2017-03-12 00:00:00,000","93","1048"
"X1IYH","2017-11-02 00:00:00,000","1064","1193"
"X1IYH","2017-02-13 00:00:00,000","1188","1196"
"X1IYH","2017-08-10 00:00:00,000","13","417"
"X1IYH","2018-04-10 00:00:00,000","463","933"
"X1IYH","2017-10-10 00:00:00,000","178","721"
"X1IYH","2017-04-09 00:00:00,000","631","1190"
"X1IYH","2017-10-16 00:00:00,000","257","1137"
"X1IYH","2017-09-12 00:00:00,000","252","1090"
"X1IYH","2017-12-06 00:00:00,000","409","1121"
"X1IYH","2017-02-21 00:00:00,000","812","1026"
"X1IYH","2017-01-06 00:00:00,000","739","827"
"X1IYH","2017-10-03 00:00:00,000","1150","1161"
"2P828","2017-07-15 00:00:00,000","25","812"
"2P828","2017-12-18 00:00:00,000","780","1199"
"2P828","2017-01-14 00:00:00,000","487","974"
"2P828","2017-05-11 00:00:00,000","820","868"
"2P828","2017-07-31 00:00:00,000","362","442"
"2P828","2017-03-03 00:00:00,000","647","1180"
"2P828","2017-01-11 00:00:00,000","85","962"
"2P828","2017-10-17 00:00:00,000","891","896"
"2P828","2017-10-06 00:00:00,000","560","1063"
"2P828","2017-01-06 00:00:00,000","136","541"
"QSD41","2018-02-14 00:00:00,000","753","1112"
"QSD41","2017-01-29 00:00:00,000","883","1178"
"QSD41","2017-04-24 00:00:00,000","550","912"
"QSD41","2017-03-01 00:00:00,000","1084","1112"
"QSD41","2017-02-22 00:00:00,000","276","743"
"QSD41","2017-05-27 00:00:00,000","1175","1197"
"QSD41","2017-01-05 00:00:00,000","230","1042"
"QSD41","2017-12-26 00:00:00,000","254","505"
"QSD41","2018-01-01 00:00:00,000","864","906"
"QSD41","2018-03-07 00:00:00,000","474","1103"
"QSD41","2018-04-21 00:00:00,000","1105","1173"
"QSD41","2018-01-28 00:00:00,000","542","696"
"QSD41","2017-11-21 00:00:00,000","639","739"
"QSD41","2018-02-10 00:00:00,000","374","842"
"QSD41","2018-01-19 00:00:00,000","191","241"
"QSD41","2017-06-08 00:00:00,000","1025","1133"
"QSD41","2017-08-19 00:00:00,000","414","833"
"QSD41","2017-03-03 00:00:00,000","130","384"
"QSD41","2017-04-30 00:00:00,000","498","1122"
"QSD41","2017-03-03 00:00:00,000","257","1042"
"QSD41","2018-04-07 00:00:00,000","895","1156"
"QSD41","2017-02-26 00:00:00,000","555","597"
"V14R0","2018-03-18 00:00:00,000","1003","1187"
"V14R0","2017-08-08 00:00:00,000","213","1185"
"V14R0","2017-12-15 00:00:00,000","552","908"
"V14R0","2017-12-08 00:00:00,000","408","934"
"V14R0","2017-07-29 00:00:00,000","1016","1091"
"V14R0","2017-11-10 00:00:00,000","593","849"
"20U07","2018-04-08 00:00:00,000","660","1112"
"20U07","2017-01-02 00:00:00,000","698","1120"
"20U07","2017-04-23 00:00:00,000","570","642"
"20U07","2017-01-31 00:00:00,000","392","864"
"20U07","2017-05-10 00:00:00,000","8","1081"
"20U07","2018-04-20 00:00:00,000","588","912"
"20U07","2017-03-14 00:00:00,000","537","777"
"0EY7M","2017-02-14 00:00:00,000","150","341"
"0EY7M","2017-09-11 00:00:00,000","96","1061"
"0EY7M","2017-06-27 00:00:00,000","996","1139"
"0EY7M","2017-07-02 00:00:00,000","46","1190"
"0EY7M","2017-08-21 00:00:00,000","268","1009"
"0EY7M","2017-01-02 00:00:00,000","618","1190"
"0EY7M","2017-11-12 00:00:00,000","955","1108"
"0EY7M","2017-06-07 00:00:00,000","1054","1102"
"0EY7M","2018-02-05 00:00:00,000","866","936"
"0EY7M","2018-04-18 00:00:00,000","923","1076"
"0EY7M","2017-02-04 00:00:00,000","371","1124"
"0EY7M","2017-07-16 00:00:00,000","622","700"
"0EY7M","2018-02-23 00:00:00,000","1194","1194"
"0EY7M","2017-02-27 00:00:00,000","197","617"
"0EY7M","2017-12-28 00:00:00,000","956","1040"
"0EY7M","2018-04-17 00:00:00,000","70","685"
"0EY7M","2017-03-13 00:00:00,000","1045","1071"
"0EY7M","2017-06-30 00:00:00,000","609","697"
"0EY7M","2017-08-23 00:00:00,000","989","1136"
"0EY7M","2017-08-27 00:00:00,000","508","724"
"0EY7M","2017-08-28 00:00:00,000","834","874"
"0EY7M","2017-04-09 00:00:00,000","124","900"
"0EY7M","2017-03-15 00:00:00,000","684","717"
"0EY7M","2017-07-20 00:00:00,000","893","1066"
"0EY7M","2018-02-28 00:00:00,000","66","314"
"0EY7M","2017-07-22 00:00:00,000","704","1073"
"VHN8M","2017-03-30 00:00:00,000","1110","1184"
"VHN8M","2017-12-06 00:00:00,000","672","823"
"VHN8M","2017-05-13 00:00:00,000","146","543"
"VHN8M","2017-02-04 00:00:00,000","866","1127"
"VHN8M","2018-05-01 00:00:00,000","658","989"
"VHN8M","2017-03-06 00:00:00,000","1026","1200"
"VHN8M","2017-09-01 00:00:00,000","513","1013"
"0WG67","2017-06-27 00:00:00,000","1074","1117"
"0WG67","2017-05-26 00:00:00,000","1130","1199"
"0WG67","2018-02-27 00:00:00,000","1069","1163"
"0WG67","2017-06-15 00:00:00,000","792","1011"
"0WG67","2017-07-30 00:00:00,000","1097","1125"
"0WG67","2017-11-17 00:00:00,000","1036","1066"
"72244","2017-12-23 00:00:00,000","361","907"
"72244","2017-01-12 00:00:00,000","681","1131"
"72244","2017-07-03 00:00:00,000","739","904"
"72244","2017-10-09 00:00:00,000","960","967"
"72244","2017-06-14 00:00:00,000","772","935"
"72244","2018-03-02 00:00:00,000","1045","1136"
"72244","2017-02-19 00:00:00,000","1130","1183"
"TY21F","2017-10-22 00:00:00,000","304","1156"
"TY21F","2017-01-16 00:00:00,000","904","1166"
"TY21F","2017-09-26 00:00:00,000","904","1194"
"TY21F","2018-03-31 00:00:00,000","335","562"
"TY21F","2017-08-10 00:00:00,000","317","971"
"TY21F","2018-04-23 00:00:00,000","1184","1200"
"TY21F","2017-04-17 00:00:00,000","990","1150"
"TY21F","2017-07-27 00:00:00,000","1029","1155"
"TY21F","2017-02-06 00:00:00,000","511","754"
"TY21F","2017-03-29 00:00:00,000","1079","1176"
"TY21F","2017-02-11 00:00:00,000","476","1188"
"TY21F","2017-07-28 00:00:00,000","1170","1198"
"TY21F","2017-08-21 00:00:00,000","363","842"
"TY21F","2017-01-21 00:00:00,000","1156","1177"
"TY21F","2017-11-12 00:00:00,000","412","1134"
